Id de evento;texto_evento;n_filas_originales;n_categorias;n_subcategorias;categorias_originales;subcategorias_originales;categoria_original_unica;subcategoria_original_unica;categoria_modelo;subcategoria_modelo;es_apto_categoria;es_apto_subcategoria;motivo_categoria;motivo_subcategoria;support_categoria;support_subcategoria;Tipo;Fecha Evento;Fecha Final de Evento;Doble/Multiple Afectacion;Resolucion 1612;Resolucion 1820;Divipola Dpto;Departmento;Divipola Municipio;Municipio;Numero de afectados;Genero;Familia;Ocupacion;Etnia;Grupo poblacional;Edad;Estado;Condicion;Departamento receptor;Municipio receptor;Numero de personas recibidas;Fecha de fuente;Tipo de fuente;Nombre de fuente;Fuente;Fecha de corte
4734;En Silvia, Cauca, fue asesinado el presidente de una Junta de Acción Comunal. || .Cauca-Silvia-jueves 13 junio 2024 || Como el caso registrado en el municipio de Silvia, donde fue ultimado con arma de fuego el presidente de la Junta de Acción de Acción Comunal de la vereda Santa Lucía. Este último fue identificado como William Ramírez Muñoz. Así fue denunciado por las comunidades de este municipio al exponer que los hechos sucedieron en la noche del pasado jueves 13 de junio cuando sujetos armados llegaron hasta la vivienda de la víctima. Luego procedieron a dispararle, causándole la muerte. Registrado el hecho, solo al día siguiente los pobladores de la zona alertaron a las autoridades sobre lo sucedido. De acuerdo con Indepaz, ya son 81 líderes sociales asesinados este año en diferentes partes del país.;1;1;1;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;1;1;ok;ok;1539;790;Violencia;2024-06-13T00:00:00;;No;No;No;19;Cauca;19743;Silvia;1;Masculino;;Lider(esa) Comunitario (a);-;Población en general;Mayor de 18 años;Muerto;Civil;;;;13/06/2024;Prensa;periodicovirtual.com;https://periodicovirtual.com/asesinan-y-asesinan-lideres-sociales-en-el-cauca/;2025-02-12T09:00:55.0760583Z
4735;Asesinan a una pareja en Corinto, Cauca || .Cauca-Corinto-sábado 15 junio 2024 || En Corinto, Cauca, las autoridades han identificado a la pareja que fue brutalmente asesinada en esta población del norte del Cauca. Las víctimas respondían a los nombres de Cristóbal Serna Arboleda y Martha Lucía Durán. El trágico suceso ocurrió durante la madrugada de este domingo 15 de junio en una vivienda ubicada en la calle 9 del barrio La Paz. Según información preliminar, ambos cuerpos fueron encontrados en la cama, donde dormían, con múltiples disparos de arma de fuego.;2;1;1;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;1;1;ok;ok;1539;790;Violencia;2024-06-15T00:00:00;;No;No;No;19;Cauca;19212;Corinto;1;Femenino;;Sin Información;Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Civil;;;;15/06/2024;Prensa;periodicovirtual.com;https://periodicovirtual.com/asesinan-a-una-pareja-en-corinto-cauca/#google_vignette;2025-02-12T09:00:55.0761659Z
4736;"Nueva masacre se registra en Miranda, Cauca || .Cauca-Miranda-sábado 15 junio 2024 || Según la información entregada por el Instituto de estudios para paz INDEPAZ, en la masacare número 29 en lo corrido del 2024 en Colombia, “tres personas fueron asesinadas con arma de fuego en la cabecera municipal de Miranda, Cauca; por hombres armados que los abordaron y los atacaron sin mediar palabra. Esta zona del Cauca tiene una alta presencia de grupos armados ilegales que compiten por el control territorial y el dominio de actividades ilícitas como la minería, producción y exportación ilegal de cocaína. En el norte del Cauca operan el Frente Dagoberto Ramos del bloque occidental EMC, bandas locales, el tránsito de la compañía Adán Izquierdo y posiblemente el ingreso del frente 57 de las disidencias del EMC.";1;1;1;Ataques contra la población civil;Masacre (homicidio colectivo);Ataques contra la población civil;Masacre (homicidio colectivo);Ataques contra la población civil;NO_USAR;1;0;ok;subcategoria_rareza;1539;43;Violencia;2024-06-15T00:00:00;;No;No;No;19;Cauca;19455;Miranda;3;Masculino;;Sin Información;-;Población en general;Mayor de 18 años;Muerto;Civil;;;;15/06/2024;Radio;RCN;https://www.rcnradio.com/colombia/sur/nueva-masacre-se-registra-en-miranda-cauca;2025-02-12T09:00:55.0763839Z
4737;Temor en Caldono, Cauca, por nuevas acciones armadas || .Cauca-Caldono-domingo 16 junio 2024 || Pobladores de la vereda El Crucero del Rosario del Corregimiento de Siberia, municipio de Caldono, Cauca, se encuentran temerosos luego de los fuertes combates que se registraron en las primeras horas de la mañana de este domingo 16 de junio. De acuerdo con la misma comunidad, los combates comenzaron cuando un comando del Ejército fue atacado por disidentes del frente Dagoberto Ramos de las Farc. Primero se presentaron enfrentamientos entre actores armados ilegales. Según la información, en un principio hubo confrontaciones entre ilegales pero posteriormente el enfrentamiento se convirtió en hostigamiento a la fuerza publica que llego para controlar la zona. Hay que tener presente que en este municipio también tienen presencia la guerrilla Ejército de Liberación Nacional, ELN y el frente 57 de las Farc Yair Bermúdez, actores armados ilegales que buscan sacar de este territorio a los integrantes del frente Dagoberto Ramos de las Farc. Según la fuerza pública los combates entre grupos ilegales se dan por el control territorial de la zona y así poder mantener rutas del narcotráfico.;2;1;2;Acciones armadas;Combates || Enfrentamiento entre actores no estatales;Acciones armadas;;Acciones armadas;NO_USAR;1;0;ok;subcategoria_ambigua;443;;Violencia;2024-06-16T00:00:00;;No;No;No;19;Cauca;19137;Caldono;0;;;;-;;;No aplica;;;;;16/06/2024;Radio;RCN;https://www.rcnradio.com/colombia/sur/temor-en-caldono-cauca-por-nuevos-combates-entre-el-ejercito-y-disidencias-de-las-farc;2025-02-12T09:00:55.0764912Z
4738;Dos personas heridas dejó impacto de explosivo en zona residencial de El Plateado, Cauca || .Cauca-Argelia-lunes 17 junio 2024 || El hecho causó un incendio estructural que destruyó dos viviendas y generó afectaciones en otras dos. En el corregimiento de El Plateado, municipio de Argelia, Cauca, un artefacto explosivo cayó sobre una vivienda de el barrio El Jardín, provocando un incendio estructural. Dos personas, entre ellas una menor de edad, resultaron heridas y fueron remitidas hasta el centro médico. Los hechos se presentaron en medio de los combates entre las tropas del Ejército Nacional y el frente Carlos Patiño del Estado Mayor Central de las Farc. comandante del cuerpo de bomberos de Argelia, señaló que “las fuertes llamas fueron controladas en conjunto por el comité humanitario, el cuerpo de bomberos del municipio y la misma comunidad”. Otro artefacto también cayó en un establecimiento comercial, ocasionando múltiples daños. En la zona, la fuerza pública continúa los operativos para contrarrestar el accionar de estos grupos armados, quienes siguen implementando elementos no convencionales que atentan contra la población civil.;2;1;1;Uso de artefactos explosivos;Trampas explosivas- TE;Uso de artefactos explosivos;Trampas explosivas- TE;Uso de artefactos explosivos;Trampas explosivas- TE;1;1;ok;ok;219;102;Violencia;2024-06-17T00:00:00;;No;Si;No;19;Cauca;19050;Argelia;1;Femenino;;Otro;-;Población en general;Mayor de 18 años;Herido;Civil;;;;17/06/2024;Radio;La W;https://www.wradio.com.co/2024/06/18/dos-personas-heridas-dejo-impacto-de-explosivo-en-zona-residencial-de-el-plateado-cauca/;2025-02-12T09:00:55.0767119Z
4740;Un muerto y tres capturados dejaron combates del Clan del Golfo en San Andrés de Cuerquia || .Antioquia-San Andrés De Cuerquía-jueves 13 junio 2024 || Un muerto, al parecer integrante del Clan del Golfo, y tres cabecillas capturados dejaron hasta ahora los fuertes combates que sostienen el grupo armado ilegal y la Fuerza Pública en zona rural de San Andrés de Cuerquia, en el Norte de Antioquia.;1;1;1;Acciones armadas;Combates;Acciones armadas;Combates;Acciones armadas;Combates;1;1;ok;ok;443;152;Violencia;2024-06-13T00:00:00;;No;No;No;5;Antioquia;5647;San Andrés De Cuerquía;1;Masculino;;Combatiente;Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Actor Armado no Estatal;;;;13/06/2024;Radio;Caracol;https://caracol.com.co/2024/06/13/un-muerto-y-tres-capturados-dejaron-combates-del-clan-del-golfo-en-san-andres-de-cuerquia/;2025-02-12T09:00:55.0769331Z
4742;Ataque sicarial deja un menor de 14 años asesinado y un adulto herido en Caucasia || .Antioquia-Caucasia-domingo 16 junio 2024 || En el municipio de Caucasia, Bajo Cauca antioqueño, se reportó un ataque sicarial contra un grupo de jóvenes que departían en la parte externa de una vivienda en el barrio El Roble del área urbana. Había aproximadamente cuatro o cinco personas en un andén de una vivienda y llegó la persona al victimario caminando e inició a dispararle a los menores. Resultaron dos gravemente heridos, uno de 19 años, Marlon, que resultó herido en la parte del tórax y un brazo, y lamentablemente, pues Emanuel, que fue el menor que recibió un impacto de bala en la altura de la cabeza que le causó la muerte de manera instantánea;2;1;2;Ataques contra la población civil;Atentado || Homicidio intencional en persona protegida;Ataques contra la población civil;;Ataques contra la población civil;NO_USAR;1;0;ok;subcategoria_ambigua;1539;;Violencia;2024-06-16T00:00:00;;No;Si;No;5;Antioquia;5154;Caucasia;2;Masculino;;Desconocida;Sin información-Sin información;Población en general;Mayor de 18 años;Herido;Civil;;;;16/06/2024;Radio;Caracol;https://caracol.com.co/2024/06/16/ataque-sicarial-deja-un-menor-de-14-anos-asesinado-y-un-adulto-herido-en-caucasia/;2025-02-12T09:00:55.0770436Z
4746;Tras morir a balazos, escondieron a un hombre en zona boscosa de Medellín || .Antioquia-Medellín-domingo 16 junio 2024 || Muerto y escondido en plena zona boscosa fue encontrado un hombre de aproximadamente 35 años de edad en el barrio Picachito de la comuna seis de Medellín, Doce de Octubre .;1;1;1;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;1;1;ok;ok;1539;790;Violencia;2024-06-16T00:00:00;;No;No;No;5;Antioquia;5001;Medellín;1;Masculino;;Desconocida;Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Civil;;;;16/06/2024;Prensa;Alerta Paisa;https://www.alertapaisa.com/noticias/valle-de-aburra/tras-morir-balazos-escondieron-un-hombre-en-zona-boscosa-de-medellin;2025-02-12T09:00:55.0772629Z
4747;Joven de 16 años salió a motilarse y fue hallado muerto y con signos de tortura en Barbosa, Antioquia || .Antioquia-Barbosa-viernes 14 junio 2024 || De acuerdo con el informe policial, empleados de la hidroeléctrica Popalito, ubicada en Barbosa, avistaron un cuerpo en las aguas del río Aburrá Medellín, justo al mediodía de este domingo y, según las autoridades, se trataría de un joven desaparecido. Así lo informó Carlos Arcila, secretario de Derechos Humanos de Medellín, quien explicó que, si bien el hombre vivía en Envigado, habría desaparecido en el corregimiento San Antonio de Prado, justo después de salir de su casa a motilarse.;1;1;1;Ataques contra la población civil;Desaparición forzada;Ataques contra la población civil;Desaparición forzada;Ataques contra la población civil;NO_USAR;1;0;ok;subcategoria_rareza;1539;47;Violencia;2024-06-14T00:00:00;;No;No;No;5;Antioquia;5079;Barbosa;1;Masculino;;Desconocida;Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Civil;;;;17/06/2024;Prensa;Alerta Paisa;https://www.alertapaisa.com/noticias/valle-de-aburra/con-senales-de-tortura-fue-encontrado-mateo-vargas-en-barbosa-tras;2025-02-12T09:00:55.0773705Z
4748;Exconvicto bajo prisión domiciliaria fue asesinado en Castilla, Medellín || .Antioquia-Medellín-martes 18 junio 2024 || Un hombre fue asesinado en las últimas horas en la comuna 5, Castilla, de Medellín. Las autoridades investigan el hecho como un posible ajuste de cuentas relacionado con actividades delictivas.;1;1;1;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;1;1;ok;ok;1539;790;Violencia;2024-06-18T00:00:00;;No;No;No;5;Antioquia;5001;Medellín;1;Masculino;;Desconocida;Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Actor Armado no Estatal;;;;18/06/2024;Prensa;Alerta Paisa;https://www.alertapaisa.com/noticias/valle-de-aburra/exconvicto-bajo-prision-domiciliaria-fue-asesinado-en-castilla-medellin;2025-02-12T09:00:55.0774813Z
4749;Confirman muerte de hombre desaparecido: Su cuerpo fue hallado en el río Dabeiba || .Antioquia-Dabeiba-miércoles 12 junio 2024 || La víctima fue vista por última vez en el sector la arenera con unos hombres desconocidos que se llevaron su moto y algunas pertenencias, según informaron sus familiares. Al no tener noticias de él, iniciaron una búsqueda por sus propios medios, sin embargo, no lograron dar con su paradero.;1;1;1;Ataques contra la población civil;Desaparición forzada;Ataques contra la población civil;Desaparición forzada;Ataques contra la población civil;NO_USAR;1;0;ok;subcategoria_rareza;1539;47;Violencia;2024-06-12T00:00:00;;No;No;No;5;Antioquia;5234;Dabeiba;1;Masculino;;Desconocida;Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Desconocido;;;;12/06/2024;Prensa;Alerta Paisa;https://www.alertapaisa.com/noticias/antioquia/confirman-muerte-de-hombre-desaparecido-su-cuerpo-fue-hallado-en-el-rio-dabeiba;2025-02-12T09:00:55.0775884Z
4750;Sicarios asesinaron a un hombre en El Peñol: ya son ocho homicidios en lo que va del año || .Antioquia-Peñol-miércoles 12 junio 2024 || Según las primeras informaciones, el crimen ocurrió cuando la víctima se encontraba en el lugar y fue abordado por sicarios que le dispararon en varias ocasiones.;1;1;1;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;1;1;ok;ok;1539;790;Violencia;2024-06-12T00:00:00;;No;No;No;5;Antioquia;5541;Peñol;1;Masculino;;Desconocida;Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Civil;;;;12/06/2024;Prensa;Alerta Paisa;https://www.alertapaisa.com/noticias/antioquia/sicarios-asesinaron-un-hombre-en-el-penol-ya-son-ocho-homicidios-en-lo-que-va;2025-02-12T09:00:55.0776967Z
4751;Hombre fue encontrado sin vida en Valdivia: Apuñalado en el patio de su casa || .Antioquia-Valdivia-jueves 13 junio 2024 || El hecho se presentó en la vereda El Socorro, cuando la víctima fue hallada con heridas propinadas por arma blanca en el tórax y en la cabeza.;1;1;1;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;1;1;ok;ok;1539;790;Violencia;2024-06-13T00:00:00;;No;No;No;5;Antioquia;5854;Valdivia;1;Masculino;;Desconocida;Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Civil;;;;13/06/2024;Prensa;Alerta Paisa;https://www.alertapaisa.com/noticias/antioquia/hombre-fue-encontrado-sin-vida-en-valdivia-apunalado-en-el-patio-de-su-casa;2025-02-12T09:00:55.0778045Z
4752;Sicarios motorizados asesinaron a un hombre en zona urbana de El Carmen de Viboral || .Antioquia-Carmen De Viboral-lunes 17 junio 2024 || Un joven de 27 años fue asesinado a tiros en la noche del domingo en el sector de San Fernando, zona urbana del municipio de El Carmen de Viboral. La víctima se encontraba departiendo con un amigo cuando fue atacado por dos hombres que se movilizaban en motocicleta.;1;1;1;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;1;1;ok;ok;1539;790;Violencia;2024-06-17T00:00:00;;No;No;No;5;Antioquia;5148;Carmen De Viboral;1;Masculino;;Desconocida;Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Civil;;;;17/06/2024;Prensa;Alerta Paisa;https://www.alertapaisa.com/noticias/antioquia/sicarios-motorizados-asesinaron-un-hombre-en-zona-urbana-de-el-carmen-de-viboral;2025-02-12T09:00:55.0779114Z
4753;Encontraron con signos de violencia a hombre reportado como desaparecido, aún siguen buscando a su cuñado en Rionegro || .Antioquia-Ríonegro-martes 18 junio 2024 || Un hombre y su cuñado, fueron vistos por última vez el pasado 8 de junio en la vereda Los Pinos, ubicada en el municipio de Rionegro. Desde entonces, sus familiares y amigos no tenían noticias de ellos, por lo que habían iniciado una intensa búsqueda. El hallazgo del cuerpo del hombre generó consternación en la comunidad, quienes exigen a las autoridades que se esclarezca este crimen y se haga justicia.;1;1;1;Ataques contra la población civil;Desaparición forzada;Ataques contra la población civil;Desaparición forzada;Ataques contra la población civil;NO_USAR;1;0;ok;subcategoria_rareza;1539;47;Violencia;2024-06-18T00:00:00;;No;No;No;5;Antioquia;5615;Ríonegro;2;Masculino;;Desconocida;Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Civil;;;;18/06/2024;Prensa;Alerta Paisa;https://www.alertapaisa.com/noticias/antioquia/encontraron-con-signos-de-violencia-hombre-reportado-como-desaparecido-en-un-rio;2025-02-12T09:00:55.0780442Z
4755;18 líderes sociales han sido amenazados este año en Medellín || .Antioquia-Medellín-lunes 17 junio 2024 || De acuerdo con información de la Alcaldía de Medellín, son 18 los líderes sociales en la capital antioqueña que este año han denunciado ante la Fiscalía intimidaciones y diferentes tipos de amenazas relacionadas con sus labores, en las que se han tipificado delitos como tentativa de homicidio y desplazamiento forzado, por lo que han activado la ruta de protección para ellos y sus familias con el Sistema Distrital de Derechos Humanos.;1;1;1;Ataques contra la población civil;Amenazas (individuales/colectivas);Ataques contra la población civil;Amenazas (individuales/colectivas);Ataques contra la población civil;Amenazas (individuales/colectivas);1;1;ok;ok;1539;165;Violencia;2024-06-17T00:00:00;;No;No;No;5;Antioquia;5001;Medellín;18;Desconocido;;Lider(esa) Social;Sin información-Sin información;Población en general;Mayor de 18 años;No aplica;Civil;;;;17/06/2024;Radio;Caracol;https://caracol.com.co/2024/06/17/18-lideres-sociales-en-medellin-han-sido-amenazados-este-ano/;2025-02-12T09:00:55.0781548Z
4756;Aumenta presión por pago de extorciones a grupos armadoas en el municipio de Mesetas, Meta. || .Meta-Mesetas-miércoles 12 junio 2024 || Se difundió un panfleto que amenaza a los comerciantes de Mesetas y les advierte que no pueden abrir sus negocios hoy miércoles 12 de junio, y que deberán asistir obligatoriamente a una reunión con la organización terrorista, o de lo contrario deberán pagar cinco millones de pesos de ‘multa’.;1;1;1;Ataques contra la población civil;Amenazas (individuales/colectivas);Ataques contra la población civil;Amenazas (individuales/colectivas);Ataques contra la población civil;Amenazas (individuales/colectivas);1;1;ok;ok;1539;165;Violencia;2024-06-12T00:00:00;;No;No;No;50;Meta;50313;Granada;1;Desconocido;;Comerciante;-;Población en general;Sin información;No aplica;Civil;;;;12/06/2024;Prensa;Infobae;https://www.infobae.com/colombia/2024/06/12/disidencias-de-las-farc-citaron-a-una-reunion-a-comerciantes-del-meta-y-hasta-los-amenazaron-con-millonaria-multa-por-inasistencia/;2025-02-12T09:00:55.0782638Z
4757;Disidencias de las FARC plantan nuevamente carro bomba || .Guaviare-San José Del Guaviare-lunes 10 junio 2024 || Autoridades detonaron de manera controlada en Guaviare un vehículo de placas VAQ - 573 cargado con 2 cilindros bomba. El vehículo que fue abandonado la noche anterior a escasos 150 metros de un retén de policía ubicado en la vía nacional San José del Guaviare - El Retorno, en cercanías del batallón José Joaquín París, fue inspeccionado por expertos en explosivos quienes determinaron el riesgo y realizaron el procedimiento de manera controlada.;1;1;1;Acciones armadas;Hostigamiento;Acciones armadas;Hostigamiento;Acciones armadas;Hostigamiento;1;1;ok;ok;443;99;Violencia;2024-06-10T00:00:00;;No;No;No;95;Guaviare;95001;San José Del Guaviare;0;Desconocido;;;-;;;No aplica;;;;;11/06/2024;Prensa;Semana;https://caracol.com.co/2024/06/11/detonan-carro-bomba-de-manera-controlada-cerca-a-puesto-de-control-de-policia-y-ejercito-en-guaviare/;2025-02-12T09:00:55.0783734Z
4758;Secuestro de conductor en Acacias, Meta || .Meta-Acacías-martes 18 junio 2024 || En una operación militar con despliegue de hombres especiales de la Unidad Gaula, el Ejército rescató a un conductor de servicio público que mediante la modalidad del “falso servicio” lo hicieron ir hasta la vereda El Diamante, en Acacías supuestamente a recoger a una familia y trasladarla a Villavicencio.;1;1;1;Ataques contra la población civil;Secuestro;Ataques contra la población civil;Secuestro;Ataques contra la población civil;Secuestro;1;1;ok;ok;1539;174;Violencia;2024-06-18T00:00:00;;No;No;No;50;Meta;50006;Acacías;1;Masculino;;Transportador(a);-;Población en general;Mayor de 18 años;No aplica;Civil;;;;18/06/2024;Prensa;Noticiero del Llano;https://noticierodelllano.com/ejercito-rescato-a-conductor-secuestrado/;2025-02-12T09:00:55.0784805Z
4763;"Asesinato en asentamiento Humano en Arauca || .Arauca-Tame-miércoles 5 junio 2024 || ""La noche de este miércoles 05 de junio, residentes del asentamiento humano El Recreo reportaron el asesinato de una persona. Según la información, el hecho criminal tuvo lugar en una vivienda cerca al puente que está ubicado en este sector del municipio de Arauca donde residen un número significativo de personas que llegaron al escenario del crimen. Todo parece indicar, que la víctima que esta por identificar, se encontraba dentro del inmueble, fue llamado por sus victimarios, que luego de sentarse en una mesa que estaba afuera, lo terminaron asesinando de varios impactos de arma de fuego. Los responsables de este hecho criminal, se dieron a la fuga al parecer en una motocicleta tras haber cometido el homicidio de esta persona, en una zona con presencia de GANE. Las autoridades policiales fueron enteradas de lo ocurrido y coordinan el traslado del personal para llegar al sitio, su aseguramiento y poder practicar la diligencia de levantamiento del cadáver de esta persona.""";1;1;1;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;1;1;ok;ok;1539;790;Violencia;2024-06-05T00:00:00;;No;No;No;81;Arauca;81794;Tame;1;Masculino;;Desconocida;Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Civil;;;;05/06/2024;Prensa;La voz del Río Arauca;https://www.facebook.com/photo/?fbid=1034304198129404&set=a.824689262424233;2025-02-12T09:00:55.0795654Z
4764;"Nuevo asesinato en la zona urbana del municipio de Tame, se trata de una persona reconocida en la localidad. || .Arauca-Tame-jueves 6 junio 2024 || ""Sobre el medio día la comunidad reportó el asesinato de una persona a quien todos conocían popularmente como """"El Tuco Mario"""" en el barrio 20 de julio. La información señala que sujetos llegaron y sin mediar palabra le propinaron varios impactos de bala cegándole la vida al instante. Se espera un pronunciamiento oficial por parte de las Autoridades, siendo está la primera víctima reportada para el mes de junio en la zona urbana de Tame, ascendiendo a 28 la cifra de asesinatos en está localidad.""";1;1;1;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;1;1;ok;ok;1539;790;Violencia;2024-06-06T00:00:00;;No;No;No;81;Arauca;81794;Tame;1;Masculino;;Desconocida;Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Civil;;;;05/06/2024;Prensa;La voz del Río Arauca;https://www.facebook.com/photo/?fbid=1028473109283658&set=a.472407488223559;2025-02-12T09:00:55.0796755Z
4767;"Asesinato en zona rural de Saravena || .Arauca-Saravena-sábado 8 junio 2024 || ""Los asesinatos de los actores armados no se detienen en la región del Piedemonte Llanero y el Sarare, dejando una estela de muerte y luto en familias en estas localidades en el departamento de Arauca. En el sector de El Garrotazo, en inmediaciones del Colegio Villamaga, en zona rural de Saravena fue hallado la tarde de este sábado 08 de junio el cuerpo de un hombre de 27 años, que fue retenido, y después asesinado. La víctima, que presentó varias heridas por impactos de arma de fuego en diferentes partes de su cuerpo, vestía un pantalón jeans azul, una franela verde y zapatos tenis de color gris, quedó a orilla de carretera. Al sitio se trasladó personal funerario para cumplir con la diligencia de levantamiento del cadáver de esta persona y su traslado a la morgue municipal de Saravena para su necropsia y su respectiva identificación por las autoridades competentes. """;1;1;1;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;1;1;ok;ok;1539;790;Violencia;2024-06-08T00:00:00;;No;No;No;81;Arauca;81736;Saravena;1;Masculino;;Desconocida;Sin información-Sin información;Población en general;Mayor de 18 años;Muerto;Civil;;;;08/06/2024;Prensa;La voz del Río Arauca;https://www.facebook.com/photo/?fbid=1036232267936597&set=a.824689262424233;2025-02-12T09:00:55.080214Z
4768;"Un hombre herido por arma de fuego en Arauca Capital || .Arauca-Arauca-domingo 9 junio 2024 || ""Hombres armados volvieron a actuar en Arauca, esta vez en una acción sicarial en que un hombre resultó herido, y los responsables se dieron a la fuga. El hecho se registró en uno de los billares del sector El Remolino, pleno dique perimetral, en inmediaciones del sector de la barcaza, donde departia el ciudadano, junto a un familiar que resultó ileso de este hecho criminal. Allí llegaron dos hombres que identificaron a quien le dispararon y se dieron a la fuga. De inmediato, fue llevado a la unidad de urgencias del Hospital San Vicente de Arauca, donde se le prestó la atención médica y llevado a cirugía y se está a la espera de un reporte oficial desde el centro asistencial. Se reveló, que está residenciado en el sector de la vereda Monserrate, zona rural del municipio de Arauca, donde la madruga de este domingo se registró el asesinato de un hombre de ocupación soldador, cuando departía en un establecimiento comercial.""";1;1;1;Ataques contra la población civil;Atentado;Ataques contra la población civil;Atentado;Ataques contra la población civil;Atentado;1;1;ok;ok;1539;107;Violencia;2024-06-09T00:00:00;;No;No;No;81;Arauca;81001;Arauca;1;Masculino;;Desconocida;Sin información-Sin información;Población en general;Mayor de 18 años;Herido;Civil;;;;09/06/2024;Prensa;La voz del Río Arauca;https://www.facebook.com/photo/?fbid=1036940671199090&set=a.824689262424233;2025-02-12T09:00:55.0803347Z
4770;Combate en Tame || .Arauca,Arauca-Tame,Tame-lunes 3 junio 2024;1;1;1;Acciones armadas;Combates;Acciones armadas;Combates;Acciones armadas;Combates;1;1;ok;ok;443;152;Violencia;2024-06-03T00:00:00;;No;No;No;81;Arauca;81794;Tame;0;;;;-;;;No aplica;;;;;;;;;2025-02-12T09:00:55.080442Z
4771;"GANE impone restricciones a movilidad entre Tame y Puerto Rondón por la vía nacional || .Arauca,Arauca-Tame,Puerto Rondón-martes 11 junio 2024 || ""En el día de hoy un GANE, hizo un retén en la vía Tame y Puerto Rondón, retuvieron unas setenta personas. Manifestaron que quedaba prohibido el tránsito entre Tame y Puerto Rondón. Desde las seis de la tarde hasta las seis de la mañana. Además entregaron panfletos.""";1;1;1;Acciones armadas;Bloqueo de vías y/o Retén ilegal;Acciones armadas;Bloqueo de vías y/o Retén ilegal;Acciones armadas;NO_USAR;1;0;ok;subcategoria_rareza;443;27;Violencia;2024-06-11T00:00:00;;No;No;No;81;Arauca;81591;Puerto Rondón;0;;;;-;;;No aplica;;;;;11/06/2024;Prensa;Arauca 24/7;https://www.facebook.com/photo?fbid=10232311019976533&set=a.2239851834196;2025-02-12T09:00:55.0805906Z
4772;"Asesinato en zona rural del municipio de Arauquita || .Arauca-Arauquita-jueves 13 junio 2024 || ""Un hombre del que se desconoce su identidad fue asesinado la tarde de este jueves 13 de junio en zona rural del municipio fronterizo de Arauquita. Reporte que ha entregado campesinos al periodismo de Noticias RCN Radio Arauca, señalaron que, a orilla de carretera, a pocos metros de las instalaciones de la Escuela Totumal, en el eje vial Arauquita – La Esmeralda, fue adelantado el crimen de esta persona. La víctima vestía un pantalón negro con parches, unas botas pantaneras y un camibuso con palmeras fondo negro y color naranja, a quien le propinaron sus victimarios varios impactos de arma de fuego. El hecho criminal fue reportado promediando las 3:30 de la tarde, y se espera que al sitio concurra personal funerario para cumplir con la diligencia de levantamiento del cadáver de esta nueva víctima que cobra la violencia en el departamento de Arauca, """;1;1;1;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;Ataques contra la población civil;Homicidio intencional en persona protegida;1;1;ok;ok;1539;790;Violencia;2024-06-13T00:00:00;;No;No;No;81;Arauca;81065;Arauquita;1;Masculino;;Campesino(a) / Agricultor(a);Sin información-Sin información;Población en general;Mayor de 18 años;No aplica;Civil;;;;13/06/2024;Prensa;La voz del Río Arauca;https://www.facebook.com/photo/?fbid=1039475434278947&set=a.824689262424233;2025-02-12T09:00:55.0807069Z
